ProjectID,OrganizationID,ProjectName,ProjectCommonName,OperatingStartDate,OperatingEndDate,ContinuumProject,ProjectType,HousingType,RRHSubType,ResidentialAffiliation,TargetPopulation,HOPWAMedAssistedLivingFac,PITCount,DateCreated,DateUpdated,UserID,DateDeleted,ExportID
"637","299","Ashtabula - Catholic Charities of Ashtabula County - AP","Catholic Charities of Ashtabula",2018-01-01,,0,14,,,,4,2,,2021-06-01 00:00:00,2023-10-01 14:25:00,"27",,"42412"
"638","299","Trumbull - Urban League - Amos Christy House - AP","Urban League - Christy House",2018-01-01,,1,14,,,,4,2,,2021-06-01 00:00:00,2023-10-01 12:18:49,"27",,"42412"
"639","299","Trumbull - Humility of Mary Housing - AP","Emmanuel Community Care Center",2018-01-01,,1,14,,,,4,2,,2021-06-01 00:00:00,2023-10-01 12:19:01,"27",,"42412"
"640","299","Portage - Family and Community Services - Housing & Emergency Support Services - AP","Housing and Emergency Support Services (HESS)",2018-01-01,,1,14,,,,4,2,,2021-06-01 00:00:00,2023-10-01 12:24:29,"27",,"42412"
"641","299","Lake - Lifeline, Inc. - AP","LifeLine Inc",2018-01-01,,1,14,,,,4,2,,2021-06-01 00:00:00,2023-10-01 12:20:28,"27",,"42412"
"642","299","Muskingum - Muskingum Economic Opportunity Action Group, Inc. - AP","Muskingum Economic Opportunity Action Group (MEOAG",2018-01-01,,1,14,,,,4,2,,2021-06-01 00:00:00,2023-10-01 12:25:08,"27",,"42412"
"643","299","Muskingum - Salvation Army of Zanesville - AP","Salvation Army of Zanesville",2018-01-01,,1,14,,,,4,2,,2021-06-01 00:00:00,2023-10-01 12:25:36,"27",,"42412"
"644","299","Washington - Washington Morgan CAP - AP","Washington Morgan Community Action Partnership",2018-01-01,,1,14,,,,4,2,,2021-06-01 00:00:00,2023-10-01 12:26:12,"27",,"42412"
"645","299","Noble - G.M.N. TriCounty CAC - AP","GMN Tri-County Community Action Committee",2018-01-01,,1,14,,,,4,2,,2021-06-01 00:00:00,2023-10-01 14:25:14,"27",,"42412"
"646","299","Belmont - Salvation Army of Belmont County - Family Homeless Shelter - AP","Salvation Army of Belmont County",2018-01-01,,1,14,,,,4,2,,2021-06-01 00:00:00,2023-10-01 14:25:27,"27",,"42412"
"647","299","Madison - Bridges CAP - Homeless Assistance Grant - AP","Bridges Community Action Partnership",2018-01-01,,1,14,,,,4,2,,2021-06-01 00:00:00,2023-10-01 14:25:40,"27",,"42412"
"648","299","Delaware - Family Promise of Delaware County - IHN - AP","Family Promise",2018-01-01,,1,14,,,,4,2,,2021-06-01 00:00:00,2023-10-01 14:25:56,"27",,"42412"
"649","299","Delaware - Salvation Army Columbus Area Services - AP","Salvation Army Delaware",2018-01-01,,1,14,,,,4,2,,2021-06-01 00:00:00,2023-10-01 12:28:14,"27",,"42412"
"650","299","Hancock - Findlay Hope House for the Homeless - AP","Findlay Hope House for the Homeless",2018-01-01,,1,14,,,,4,2,,2021-06-01 00:00:00,2023-10-01 12:28:59,"27",,"42412"
"651","299","Hancock - HHWP Community Action Commission - AP","Hancock Hardin Wyandot Putnam County Action Commis",2018-01-01,,1,14,,,,4,2,,2021-06-01 00:00:00,2023-10-01 14:26:09,"27",,"42412"
"652","299","zzUnion - Salvation Army Columbus Area Services - AP","The Salvation Army",2018-01-01,2022-09-30,1,14,,,,4,2,,2021-06-01 00:00:00,2023-01-12 12:44:40,"27",,"42412"
"653","299","Marion - Marion Shelter Program - AP","Marion Shelter Program - Family Facility",2018-01-01,,1,14,,,,4,2,,2021-06-01 00:00:00,2024-01-02 14:36:39,"27",,"42412"
"655","299","Allen - Lima Samaritan House - AP","Lima's Samaritan House",2018-01-01,,1,14,,,,4,2,,2021-06-01 00:00:00,2023-10-01 12:30:15,"27",,"42412"
"656","299","Allen - West Ohio CAP - AP","West Ohio Community Action Partnership (WOCAP)",2018-01-01,,1,14,,,,4,2,,2021-06-01 00:00:00,2023-10-01 12:35:05,"27",,"42412"
"657","299","Butler - Hope House Rescue Mission - Center of Hope - AP","Hope House Rescue Mission - Center of Hope",2018-01-01,,1,14,,,,4,2,,2021-06-01 00:00:00,2023-10-01 14:26:23,"27",,"42412"
"658","299","Logan - Residential Administrators, Inc. - AP","Residential Administrators",2018-01-01,,1,14,,,,4,2,,2021-06-01 00:00:00,2023-10-01 14:28:31,"27",,"42412"
"659","299","Butler - Hope House Rescue Mission - Hope House - AP","Hope House Mission Shelter for Men",2018-01-01,,1,14,,,,4,2,,2021-06-01 00:00:00,2023-10-01 14:29:05,"27",,"42412"
"660","299","Clermont - GCBHS - AP","Greater Cincinnati Behavioral Health Services",2018-01-01,,1,14,,,,4,2,,2021-06-01 00:00:00,2023-10-01 14:29:40,"27",,"42412"
"661","299","Clermont - YWCA of Greater Cincinnati - House of Peace - DV - AP","House of Peace Domestic Violence Shelter",2018-01-01,,1,14,,,,4,2,,2021-06-01 00:00:00,2021-08-23 15:19:25,"28",,"42412"
"662","299","Warren - FPWC - AP","Family Promise of Warren County",2018-01-01,,1,14,,,,4,2,,2021-06-01 00:00:00,2024-02-20 13:21:00,"27",,"42412"
"663","299","Clermont - Clermont County Community Services - AP","Clermont County Community Services",2018-01-01,,1,14,,,,4,2,,2021-06-01 00:00:00,2024-05-01 15:35:17,"227",,"42412"
"664","299","Butler - Talbert House - AP","Talbert House",2018-01-01,,1,14,,,,4,2,,2021-06-01 00:00:00,2023-10-01 14:32:03,"27",,"42412"
"665","299","Warren - Warren MHA - Transitions - AP","Warren Metropolitan Housing Authority",2018-01-01,,1,14,,,,4,2,,2021-06-01 00:00:00,2023-11-15 14:03:34,"424",,"42412"
"666","299","Clark - Sheltered - AP","Interfaith Hospitality Network",2018-01-01,,1,14,,,,4,2,,2021-06-01 00:00:00,2023-11-29 11:30:29,"27",,"42412"
"667","299","Greene - Family Promise of Greene County - Churches - AP","Interfaith Hospitality Network of Greene County",2018-01-01,,1,14,,,,4,2,,2021-06-01 00:00:00,2023-10-01 13:05:05,"27",,"42412"
"668","299","Greene - Miami Valley Community Action Partnership - AP","Miami Valley Community Action Partnership",2018-01-01,,1,14,,,,4,2,,2021-06-01 00:00:00,2023-10-01 13:05:41,"27",,"42412"
"669","299","Fayette - CAC of Fayette County - Fayette Landing - AP","Community Action Commission of Fayette County - Fa",2018-01-01,,1,14,,,,4,2,,2021-06-01 00:00:00,2023-10-01 14:32:34,"27",,"42412"
"671","299","Highland - Highland County Homeless Shelter - AP","Highland County Homeless Shelter",2018-01-01,,1,14,,,,4,2,,2021-06-01 00:00:00,2023-10-01 13:07:20,"27",,"42412"
"672","299","Pickaway - Pickaway County CAO - AP","Pickaway County Community Action",2018-01-01,,1,14,,,,4,2,,2021-06-01 00:00:00,2023-10-01 13:07:05,"27",,"42412"
"673","299","Hocking - Hills Inspire Shelter - AP","Hocking Hills Inspire Shelter",2018-01-01,,1,14,,,,4,2,,2021-06-01 00:00:00,2023-10-01 13:07:56,"27",,"42412"
"675","299","Vinton Sojourners Care Network - AP","Sojourners Care Network",2018-01-01,,1,14,,,,4,2,,2021-06-01 00:00:00,2023-10-01 13:08:26,"27",,"42412"
"676","299","Defiance - Maumee Valley Guidance Center - AP","Maumee Valley Guidance Center",2018-01-01,,1,14,,,,4,2,,2021-06-01 00:00:00,2023-10-01 13:10:42,"27",,"42412"
"677","299","Montgomery - St. Vincent de Paul of Dayton - AP","St. Vincent de Paul of Dayton",2018-01-01,,1,14,,,,4,2,,2021-06-01 00:00:00,2023-10-01 13:12:04,"27",,"42412"
"678","299","Jefferson - Urban Mission Dormitory - AP","Urban Mission",2018-01-01,,1,14,,,,4,2,,2021-06-01 00:00:00,2023-10-01 13:12:46,"27",,"42412"
"679","299","Fairfield - Lancaster Fairfield CAA - Lancaster Fairfield CAA Family Shelter - AP","Lancaster Fairfield CAA",2018-01-01,,1,14,,,,4,2,,2021-06-01 00:00:00,2023-10-01 13:13:29,"27",,"42412"
"680","299","Licking - Salvation Army Licking County - AP","Salvation Army of Newark Ohio",2018-01-01,,1,14,,,,4,2,,2021-06-01 00:00:00,2023-10-01 13:14:01,"27",,"42412"
"681","299","Athens - Integrated Services - AP","Integrated Services for Behavioral Health",2018-01-01,,1,14,,,,4,2,,2021-06-01 00:00:00,2024-03-28 10:43:37,"27",,"42412"
"682","299","Gallia - Integrated Services - AP","Integrated Services for Behavioral Health",2018-01-01,,1,14,,,,4,2,,2021-06-01 00:00:00,2023-10-01 13:15:14,"27",,"42412"
"683","299","Hocking - Integrated Services - AP","Integrated Services for Behavioral Health",2018-01-01,,1,14,,,,4,2,,2021-06-01 00:00:00,2023-10-01 13:15:54,"27",,"42412"
"684","299","Jackson - Integrated Services - AP","Integrated Services for Behavioral Health",2018-01-01,,1,14,,,,4,2,,2021-06-01 00:00:00,2023-10-01 14:32:50,"27",,"42412"
"685","299","Meigs - Integrated Services - AP","Integrated Services for Behavioral Health",2018-01-01,,1,14,,,,4,2,,2021-06-01 00:00:00,2023-10-01 13:17:04,"27",,"42412"
"686","299","Perry - Integrated Services - AP","Integrated Services for Behavioral Health",2018-01-01,,1,14,,,,4,2,,2021-06-01 00:00:00,2023-10-01 13:17:16,"27",,"42412"
"687","299","Vinton - Integrated Services - AP","Integrated Services for Behavioral Health",2018-01-01,,1,14,,,,4,2,,2021-06-01 00:00:00,2023-10-01 13:17:59,"27",,"42412"
"688","299","Coshocton - KnoHoCo Ashland CAC - AP","KnoHoCo Ashland CAC",2018-01-01,,1,14,,,,4,2,,2021-06-01 00:00:00,2023-10-01 13:18:27,"27",,"42412"
"690","299","Seneca - GLCAP - AP","Great Lakes Community Action Partnership",2018-01-01,,1,14,,,,4,2,,2021-06-01 00:00:00,2024-06-07 14:54:51,"424",,"42412"
"691","299","Wood - GLCAP - AP","Great Lakes Community Action Partnership",2018-01-01,,1,14,,,,4,2,,2021-06-01 00:00:00,2024-06-07 14:56:27,"424",,"42412"
"692","299","Ottawa - GLCAP - AP","Great Lakes Community Action Partnership",2018-01-01,,1,14,,,,4,2,,2021-06-01 00:00:00,2024-06-07 14:55:09,"424",,"42412"
"693","299","Wayne - One Eighty - AP","OneEighty",2018-01-01,,1,14,,,,4,2,,2021-06-01 00:00:00,2023-10-01 13:21:52,"27",,"42412"
"694","299","Lake - Forbes House - DV - AP","Forbes House",2018-01-01,,1,14,,,,4,2,,2021-06-01 00:00:00,2021-08-23 15:57:55,"28",,"42412"
"695","299","Ashtabula - FrontLine Service - AP","Frontline Service",2018-01-01,,1,14,,,,4,2,,2021-06-01 00:00:00,2023-10-01 13:22:30,"27",,"42412"
"696","299","Belmont - G.M.N. TriCounty CAC - AP","GMN Tri-County Community Action Committee",2018-01-01,,1,14,,,,4,2,,2021-06-01 00:00:00,2023-10-01 13:23:01,"27",,"42412"
"697","299","Guernsey - G.M.N. TriCounty CAC - AP","GMN Tri-County Community Action Committee",2018-01-01,,1,14,,,,4,2,,2021-06-01 00:00:00,2023-10-01 13:23:29,"27",,"42412"
"698","299","Morgan - Washington Morgan CAP - AP","Washington Morgan Community Action Partnership",2018-01-01,,1,14,,,,4,2,,2021-06-01 00:00:00,2023-10-01 13:24:02,"27",,"42412"
"699","299","Knox - Behavioral Healthcare Partners of Central Ohio - AP","Behavioral Healthcare Partners of Central Ohio",2018-01-01,,1,14,,,,4,2,,2021-06-01 00:00:00,2023-10-01 14:33:13,"27",,"42412"
"700","299","Auglaize - West Ohio CAP - AP","West Ohio Community Action Partnership (WOCAP)",2018-01-01,,1,14,,,,4,2,,2021-06-01 00:00:00,2023-10-01 13:24:48,"27",,"42412"
"701","299","Mercer - West Ohio CAP - AP","West Ohio Community Action Partnership (WOCAP)",2018-01-01,,1,14,,,,4,2,,2021-06-01 00:00:00,2023-10-01 13:25:35,"27",,"42412"
"702","299","zzMorrow - Salvation Army Columbus Area Services - AP","Salvation Army of Central Ohio",2019-08-05,2022-09-30,1,14,,,,4,2,,2021-06-01 00:00:00,2023-01-12 12:36:15,"27",,"42412"
"706","299","Washington - EVE - Domestic Violence Shelter - DV - AP","Eve Incorporated",2019-06-24,,1,14,,,,4,2,,2021-06-01 00:00:00,2021-08-24 15:50:23,"28",,"42412"
"707","299","Monroe - G.M.N. TriCounty CAC - AP","GMN Tri-County Community Action Committee",2019-06-28,,1,14,,,,4,2,,2021-06-01 00:00:00,2023-10-01 13:34:53,"27",,"42412"
"708","299","Huron - GLCAP - AP","Great Lakes Community Action Partnership",2019-07-05,,1,14,,,,4,2,,2021-06-01 00:00:00,2024-06-07 14:55:40,"424",,"42412"
"709","299","Wood - The Cocoon Shelter - DV - AP","The Cocoon Shelter",2019-01-01,,1,14,,,,4,2,,2021-06-01 00:00:00,2024-03-25 15:05:36,"27",,"42412"
"710","299","Portage - Family and Community Services - SSVF - AP","Family and Community Services",2019-01-01,,1,14,,,,4,2,,2021-06-01 00:00:00,2023-10-01 13:37:28,"27",,"42412"
"711","299","Ashtabula - Samaritan House - AP","Samaritan House Ashtabula County",2019-01-01,,1,14,,,,4,2,,2021-06-01 00:00:00,2023-10-01 13:38:20,"27",,"42412"
"712","299","Trumbull - Catholic Charities Regional Agency - AP","Catholic Charities Regional Agency",2018-01-01,,1,14,,,,4,2,,2021-06-01 00:00:00,2024-03-25 15:04:04,"27",,"42412"
"716","299","Ross - Sojourners Care Network - SSO - CE AP","Sojourners Care Network",2015-01-06,,1,14,,,,4,2,,2021-06-01 00:00:00,2023-10-01 13:56:34,"27",,"42412"
"742","299","Richland - Wayfinders Ohio - AP","Harmony House",2020-03-26,,1,14,,,,4,2,,2021-06-01 00:00:00,2023-10-01 13:39:29,"27",,"42412"
"745","299","Pike - Pike County Outreach Council of Churches - Bridgehaven Shelter - AP","Bridgehaven Shelter",2020-09-23,,1,14,,,,4,2,,2021-06-01 00:00:00,2023-10-01 13:49:44,"27",,"42412"
"921","299","Lake - Extended Housing PATH Homeless Outreach - AP","Extended Housing PATH Homeless Outreach",2020-10-28,,1,14,,,,4,2,,2021-06-01 00:00:00,2023-10-01 13:50:32,"27",,"42412"
"922","299","Butler - Family Promise - AP","Family Promise",2020-10-28,,1,14,,,,4,2,,2021-06-01 00:00:00,2023-10-01 13:52:01,"27",,"42412"
"976","299","Columbiana - Community Action Agency of Columbiana - YHDP SSO - CE AP","CAA of Columbiana County",2021-01-01,,1,14,,,,4,2,,2021-06-01 00:00:00,2024-03-21 10:55:57,"27",,"42412"
"1002","299","Hocking - Sojourners Care Network - SSO - CE AP","Sojourners Care Network",2021-02-01,,1,14,,,,4,2,,2021-06-01 00:00:00,2023-10-01 13:55:06,"27",,"42412"
"1064","299","Fairfield - LSS of Fairfield County - AP","Faith Mission of Fairfield County",2018-01-01,,1,14,,,,4,2,,2021-06-23 14:40:56,2023-10-01 14:02:49,"27",,"42412"
"1066","299","Geauga - Ravenwood Mental Health Center - AP","Ravenwood Health",2018-01-01,,1,14,,,,4,2,,2021-07-07 12:39:47,2023-10-01 14:03:29,"27",,"42412"
"1072","299","Clinton - Clinton County Services for the Homeless - AP","Clinton County Services for the Homeless",2018-01-01,,1,14,,,,4,2,,2021-07-11 18:56:54,2023-10-01 14:04:01,"27",,"42412"
"1075","299","Ross - Ross County CAC - AP","Ross County Community Action",2018-01-01,,1,14,,,,4,2,,2021-07-14 13:35:04,2023-10-01 14:04:47,"27",,"42412"
"1104","299","Ashland - Salvation Army Kroc Center - AP","Ashland Salvation Army Kroc Center",2018-01-01,,1,14,,,,4,2,,2021-08-05 13:56:05,2023-10-01 14:05:22,"27",,"42412"
"1112","299","Seneca - New Housing Ohio, Inc. - Morrison House - AP","New Housing Ohio, Inc. - Morrison House",2021-10-11,,1,14,,,,4,,,2021-10-19 15:07:35,2023-10-01 14:07:24,"27",,"42412"
"1128","299","Fairfield - Lancaster Fairfield CAA - HASFY - AP","Lancaster Fairfield CAA - HASFY",2022-01-02,,1,14,,,,4,2,,2022-01-20 13:16:38,2023-10-01 14:43:17,"27",,"42412"
"1134","299","Scioto - Salvation Army of Portsmouth - AP","Salvation Army of Portsmouth",2022-01-01,,1,14,,,,4,0,,2022-02-22 00:29:45,2023-10-01 14:08:50,"27",,"42412"
"1146","299","Shelby - Mercy Mission House - AP","",2022-02-10,,1,14,,,,4,0,,2022-05-16 11:50:28,2023-10-01 14:09:27,"27",,"42412"
"1198","299","Butler - Serve City Chosen - AP","Serve City",2023-12-01,,1,14,,,,4,2,,2023-11-14 12:16:21,2023-11-14 12:28:50,"27",,"42412"
"1202","299","Ross - Integrated Services - McArthur Gardens - AP","McArthur Gardens",2023-11-07,,1,14,,,,4,2,,2023-11-29 15:06:16,2023-11-29 15:06:16,"227",,"42412"
"1026","300","Mahoning - Coordinated Entry - CE","",2019-01-01,,1,14,,,,4,2,,2021-06-16 15:02:55,2023-10-01 14:11:01,"27",,"42412"
"1095","306","Clinton - Sugartree Ministries - ES","",2020-01-01,,1,0,1,,,4,2,,2021-08-03 10:56:30,2023-10-09 14:27:38,"227",,"42412"
"1107","308","Delaware - Turning Point - Domestic Violence Shelter - ES - DV","",2019-02-15,,1,0,1,,,1,2,,2021-09-08 15:58:33,2023-10-09 14:27:56,"227",,"42412"
"1110","309","zzMahoning - Alliance for Children & Families, Inc. - TANF HP","",2021-08-01,2022-06-30,1,12,,,,4,2,,2021-10-07 18:24:24,2024-01-10 13:03:21,"30",,"42412"
"1111","309","zzMahoning - Alliance for Children & Families, Inc. - TANF RRH","",2021-08-01,2022-06-30,1,13,3,2,,4,2,,2021-10-07 18:26:32,2023-12-11 14:08:37,"28",,"42412"
"1113","310","zzScioto - CAO of Scioto Co., Inc. - HCRP HP","",2021-10-25,2023-12-31,1,12,,,,4,0,,2021-10-27 16:05:23,2024-03-07 08:12:27,"27",,"42412"
"1125","311","Auglaize - The Gathering Place - Connected Hope - ES Overflow","",2021-01-01,,1,0,2,,,4,2,,2022-01-20 11:24:32,2023-10-09 14:28:16,"227",,"42412"
"1127","312","Clinton - Hope House, Inc. - ES","",2014-10-15,,1,0,1,,,4,2,,2022-01-20 12:45:56,2023-10-09 14:28:39,"227",,"42412"
"1131","313","Shelby - Mercy Mission House - Mercy Mission House - ES","",2022-02-10,,1,0,1,,,4,0,,2022-02-17 11:51:32,2023-10-01 15:37:15,"27",,"42412"
"1132","314","Scioto - Salvation Army of Portsmouth - HCRP RRH","",2022-01-01,,1,13,3,2,,4,0,,2022-02-18 13:00:12,2023-10-01 15:45:24,"30",,"42412"
"1133","314","zzScioto - Salvation Army of Portsmouth - Targeted RRH","",2022-01-01,2022-12-20,1,13,3,2,,4,0,,2022-02-21 23:19:26,2024-03-07 08:59:08,"227",,"42412"
"1240","314","Scioto - Salvation Army of Portsmouth - HCRP HP","",2024-02-15,,1,12,,,,4,2,,2024-03-13 13:42:44,2024-03-13 13:43:09,"227",,"42412"
"1138","315","zzLorain - Salvation Army Elyria - Elyria TSA Motel Voucher - ES","",2020-02-15,2023-11-01,1,0,1,,,4,0,,2022-03-18 12:55:42,2024-03-14 10:08:34,"227",,"42412"
"1139","316","Medina - Medina Jobs and Family Services - ES Overflow","",2022-02-22,2022-02-23,1,0,2,,,4,0,,2022-03-21 12:48:41,2023-10-09 14:29:29,"227",,"42412"
"1141","317","zzPortage - Community Action Council of Portage County - Home Relief Assistance - ES Overflow","",2022-01-01,2022-12-31,1,0,2,,,4,0,,2022-03-29 20:21:52,2023-09-11 12:19:03,"227",,"42412"
"1143","318","zzToledo - MHA - VASH - PSH","",2021-01-01,2023-09-30,1,3,3,,,4,0,,2022-04-08 16:13:55,2024-07-02 10:49:48,"227",,"42412"
"1149","319","Franklin Site (HBAH)","Healthy Beginnings at Home - Franklin",2022-06-01,,0,12,,,,4,2,,2022-06-19 13:51:15,2023-07-18 14:18:13,"27",,"42412"
"1155","319","Summit Site (HBAH)","Healthy Beginnings at Home - Summit",2022-06-01,,0,12,,,,4,2,,2022-07-29 15:35:48,2023-07-18 14:19:10,"27",,"42412"
"1164","319","Montgomery Site (HBAH)","Healthy Beginnings at Home - Montgomery",2022-10-01,,0,12,,,,4,2,,2022-10-02 17:59:03,2023-07-18 14:18:53,"27",,"42412"
"1165","319","Hamilton Site (HBAH)","Healthy Beginnings at Home - Hamilton",2022-10-01,,0,12,,,,4,2,,2022-10-02 18:03:53,2023-07-18 14:18:35,"27",,"42412"
"1187","319","Cuyahoga County (HBAH)","Healthy Beginnings at Home - Cuyahoga",2023-06-01,,0,12,,,,4,2,,2023-05-27 13:47:44,2023-10-04 15:33:58,"27",,"42412"
"1162","320","Lorain - Eden, Inc. - Bridge Pointe Commons - PSH","",2022-04-28,,1,3,1,,,4,2,,2022-09-08 14:57:09,2024-11-11 15:03:23,"30",,"42412"
"1173","322","Seneca - Seneca County Council on Homelessness - Transformation Life Center - ES","",2022-09-12,,1,0,1,,,4,2,,2023-01-26 16:19:50,2023-10-09 14:29:51,"227",,"42412"
"1174","323","Geauga - Doors of Hope - ES","",2020-08-01,,1,0,1,,,4,2,,2023-01-31 11:32:50,2023-10-09 14:30:09,"227",,"42412"
"1176","324","Lorain - P2R Training and Resource Center Inc - P2R Circle of Support - ES Overflow","",2023-01-23,,1,0,2,,,4,2,,2023-02-01 10:44:58,2024-04-29 10:27:23,"495",,"42412"
"1177","325","Henry - St Vincent De Paul - ES","",2023-01-01,2023-03-01,1,0,1,,,4,2,,2023-02-03 14:44:30,2023-09-11 11:17:06,"27",,"42412"
"1179","326","Portage - The Haven of Portage County - ES","",2022-04-12,,1,0,1,,,4,2,,2023-02-24 15:34:43,2023-10-09 14:30:46,"227",,"42412"
"1180","327","Gallia - Square One - Square One - ES - DV","",2022-03-21,,1,0,1,,,1,2,,2023-03-06 11:00:46,2023-10-09 14:31:07,"227",,"42412"
"1188","328","zzClark - Homefull - Springfield Homeless Shelter - ES","",2023-06-15,2024-08-06,1,0,1,,,4,0,,2023-06-14 14:50:06,2024-08-21 09:35:28,"27",,"42412"
"1213","328","zzClark - Homefull - Springfield Homeless Shelter - ES Overflow","",2024-01-16,2024-02-13,1,0,1,,,4,2,,2024-01-22 10:36:03,2024-08-21 09:42:00,"27",,"42412"
"1197","329","Mahoning - MYCAP Homeless Prevention Assistance - HP","",2023-09-21,,1,12,,,,4,2,,2023-11-14 11:25:08,2024-07-15 13:06:48,"30",,"42412"
"1204","330","Scioto - SOAR Initiative - SUD Street Outreach","",2023-10-01,,1,4,,,,4,2,,2023-12-14 09:33:08,2024-04-25 14:50:19,"227",,"42412"
"1226","330","Scioto - SOAR Initiative - SUD Services Only","",2023-10-01,,1,6,,,0,4,2,,2024-02-27 10:53:25,2024-05-01 17:18:01,"227",,"42412"
"1207","331","Mahoning - MCMHRB - Shelter Plus Care - PSH","",2024-01-01,,1,3,3,,,4,2,,2023-12-18 12:53:28,2024-04-17 14:19:50,"494",,"42412"
"1206","332","Knox - Alcohol and Drug Freedom Center - SUD Street Outreach","",2024-01-02,,1,4,,,,4,2,,2023-12-15 11:15:45,2024-05-01 17:39:32,"227",,"42412"
"1227","332","Knox - Alcohol and Drug Freedom Center - SUD Services Only","",2024-01-02,,1,6,,,0,4,2,,2024-02-27 15:04:08,2024-05-01 17:38:11,"227",,"42412"
"1208","333","Mahoning - Youngstown Metropolitan Housing Authority - VASH - PSH","",2022-09-01,,1,3,3,,,4,2,,2024-01-02 14:04:35,2024-01-03 11:15:23,"227",,"42412"
"1209","333","Mahoning - Youngstown Metropolitan Housing Authority - EHV - PH Housing Only","",2021-07-28,,1,9,3,,,4,2,,2024-01-02 14:42:22,2024-01-02 15:49:33,"227",,"42412"
"1212","334","Muskingum - TruLight Ministries - TruLight Winter Shelter - ES","",2023-12-01,,1,0,1,,,4,2,,2024-01-18 16:49:18,2024-01-18 17:03:33,"28",,"42412"
"1214","335","Butler - ODVN - REACH 2.0 - CoC RRH - DV","",2022-12-01,,1,13,3,2,,1,2,,2024-01-31 10:23:20,2024-08-15 16:34:56,"227",,"42412"
"1215","335","Shelby - ODVN - REACH 3.0 - CoC RRH - DV","",2023-10-01,,1,13,3,2,,1,2,,2024-01-31 10:45:19,2024-08-15 16:35:41,"227",,"42412"
"1222","337","Miami - Bethany Center - Bethany Center Cold Shelter - ES","",2023-11-01,,1,0,1,,,4,2,,2024-02-15 14:06:08,2024-12-02 16:26:47,"27",,"42412"
"1241","338","Medina - Cups Cafe - ES Overflow","",2024-01-01,,1,0,3,,,4,2,,2024-03-14 10:54:33,2024-03-14 10:54:33,"227",,"42412"
"1255","339","Butler - Butler County Educational Service Center - WISH - YHDP RRH","",2024-10-01,,1,13,3,2,,4,2,,2024-10-17 15:26:38,2024-10-17 16:56:09,"227",,"42412"
"1256","339","Butler - Butler County Educational Service Center - WISH - YHDP TH","",2024-10-01,,1,2,1,,,4,2,,2024-10-17 16:08:21,2024-10-17 16:55:53,"227",,"42412"
"1257","339","Butler - Butler County Educational Service Center - WISH - YHDP SSO SO","",2024-10-01,,1,4,,,,4,2,,2024-10-17 16:20:26,2024-11-05 16:45:37,"227",,"42412"
